model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
triangle<|im_end|>,triangle,square,428033008,428033,"tensor([5.1897e-01, 4.0417e-01, 2.5838e-02, 2.5838e-02, 7.4027e-03, 5.7652e-03,
        5.7652e-03, 8.3056e-04, 5.3625e-04, 2.8703e-04, 2.8703e-04, 2.3796e-04,
        2.2354e-04, 1.9728e-04, 1.6355e-04, 1.5364e-04, 1.3559e-04, 1.3559e-04,
        1.2737e-04, 1.2737e-04])","['triangle', 'Triangle', 'tri', 'Diamond', 'Delta', 'diamond', 'Tri', 'D', 'delta', 'tr', 'T', ' triangle', 'rectangle', '_triangle', 'V', 'Square', 'Triangles', '三角', 'Rectangle', 'Tr']",False,False
Star<|im_end|>,star,square,560969000,560969,"tensor([9.1386e-01, 5.8421e-02, 2.1492e-02, 1.7642e-03, 1.0700e-03, 4.4605e-04,
        4.1903e-04, 2.8799e-04, 2.3875e-04, 1.8594e-04, 1.2005e-04, 9.9527e-05,
        9.3497e-05, 8.7833e-05, 8.2511e-05, 6.0366e-05, 5.3273e-05, 4.4165e-05,
        3.8975e-05, 3.8975e-05])","['Star', 'star', 'Square', 'Stars', 'Circle', 'Rectangle', 'square', ' Star', 'circle', 'Hex', 'Five', 'Round', 'Triangle', 'Diamond', 'STAR', '_star', 'Cube', 'St', 'rectangle', 'stars']",False,False
Heart<|im_end|>,heart,square,562675001,562675,"tensor([6.6487e-01, 3.1406e-01, 8.3695e-03, 7.3860e-03, 8.2869e-04, 8.2869e-04,
        5.0263e-04, 3.4545e-04, 2.2304e-04, 1.6318e-04, 1.3528e-04, 1.3528e-04,
        1.2708e-04, 1.1938e-04, 9.8973e-05, 9.2976e-05, 8.7343e-05, 7.2410e-05,
        7.2410e-05, 6.0030e-05])","['Heart', 'heart', 'he', 'He', 'Square', ' Heart', 'Round', ' heart', 'round', 'square', 'rectangle', 'rect', 'Cookie', 'HE', 'C', '心', 'Circular', 'H', 'Rectangle', 'G']",False,False
heart<|im_end|>,heart,square,170008001,170008,"tensor([7.9338e-01, 5.0719e-02, 4.4759e-02, 3.9500e-02, 1.0631e-02, 8.8136e-03,
        8.2796e-03, 3.4515e-03, 3.0459e-03, 2.5251e-03, 1.9666e-03, 1.7355e-03,
        1.3516e-03, 1.1928e-03, 1.1205e-03, 1.1205e-03, 1.0526e-03, 1.0526e-03,
        8.1980e-04, 7.7013e-04])","['heart', 'rectangle', 'Heart', 'he', 'rect', 'square', 'triangle', 'diamond', 'arrow', 'He', 'hex', 'love', 'Rectangle', 'cross', 'ar', ' Heart', 'Square', 'oct', 'pent', 'p']",False,False
Star<|im_end|>,star,square,359200003,359200,"tensor([9.5343e-01, 2.5408e-02, 1.7463e-02, 7.6726e-04, 6.7710e-04, 5.2733e-04,
        3.4047e-04, 2.3400e-04, 1.6083e-04, 6.7042e-05, 5.9165e-05, 5.2213e-05,
        3.5885e-05, 3.3711e-05, 2.6254e-05, 2.4663e-05, 2.0447e-05, 1.6951e-05,
        1.4959e-05, 1.4053e-05])","['Star', 'Stars', 'star', 'Square', 'stars', 'Triangle', 'St', 'STAR', ' Star', 'Cube', ' Stars', 'C', 'Diamond', 'Snow', '_star', '-Star', 'Hex', 'P', 'stell', 'D']",False,False
triangle<|im_end|>,triangle,square,301769002,301769,"tensor([8.9050e-01, 9.3858e-02, 3.2116e-03, 2.8343e-03, 2.5012e-03, 1.5171e-03,
        1.3388e-03, 6.3241e-04, 3.8357e-04, 2.8063e-04, 2.4765e-04, 2.1855e-04,
        2.1855e-04, 1.9287e-04, 1.7021e-04, 1.4111e-04, 1.2453e-04, 1.0990e-04,
        1.0990e-04, 8.5587e-05])","['triangle', 'Triangle', 'square', 'rectangle', 'tri', 'diamond', 'Diamond', 'hex', 'rh', 'tr', 'Rectangle', 'Square', 'arrow', 'Tri', 'circle', ' triangle', 'equ', 'oct', '_triangle', 'rect']",False,False
star<|im_end|>,star,square,564185001,564185,"tensor([0.6464, 0.1634, 0.0681, 0.0284, 0.0251, 0.0092, 0.0076, 0.0049, 0.0044,
        0.0030, 0.0026, 0.0023, 0.0016, 0.0012, 0.0012, 0.0012, 0.0011, 0.0011,
        0.0009, 0.0008])","['star', 'Star', 'triangle', 'X', 'Triangle', 'cross', 'diamond', 'heart', 'square', 'pent', 'hex', 'Cross', 'sun', 'Heart', 'Diamond', 'x', 'V', 'tri', 'plus', 'STAR']",False,False
Heart<|im_end|>,heart,square,530945000,530945,"tensor([0.6305, 0.1096, 0.0853, 0.0753, 0.0179, 0.0158, 0.0096, 0.0066, 0.0042,
        0.0037, 0.0031, 0.0027, 0.0026, 0.0023, 0.0021, 0.0020, 0.0019, 0.0018,
        0.0009, 0.0008])","['Heart', 'heart', 'Square', 'Round', 'Triangle', 'round', 'Pizza', 'Circle', 'Star', 'He', 'Circular', 'Rectangle', 'star', 'circle', 'Hex', 'triangle', 'square', 'oval', 'Rect', 'rectangle']",False,False
Triangle<|im_end|>,triangle,square,43664001,43664,"tensor([8.8065e-01, 7.2288e-02, 3.8693e-02, 2.4736e-03, 1.7001e-03, 1.1684e-03,
        7.0869e-04, 2.9542e-04, 2.6071e-04, 2.3008e-04, 1.5813e-04, 1.3109e-04,
        7.9513e-05, 6.5918e-05, 6.1924e-05, 5.8173e-05, 5.8173e-05, 3.9981e-05,
        3.3146e-05, 2.5814e-05])","['Triangle', 'triangle', 'Tri', 'tri', 'Slice', 'slice', 'Tr', 'S', 'Triangles', 'Square', '_triangle', 'Hex', ' Triangle', 'tr', 'Point', '三角', 'T', ' triangle', 'Rectangle', 'Delta']",False,False
Triangle.<|im_end|>,triangle,square,175236002,175236,"tensor([9.0947e-01, 5.8141e-02, 2.1389e-02, 1.9895e-03, 1.1336e-03, 1.0004e-03,
        4.4391e-04, 4.4391e-04, 3.6801e-04, 3.2477e-04, 3.0509e-04, 3.0509e-04,
        2.6925e-04, 1.7384e-04, 1.6331e-04, 1.3539e-04, 1.3539e-04, 1.1948e-04,
        1.1948e-04, 1.1224e-04])","['Triangle', 'Tri', 'triangle', 'Tr', 'tri', 'Triangles', 'Square', 'Ob', 'Rect', 'Point', 'Half', 'Rectangle', 'Ir', 'Arc', 'Delta', 'Equ', 'Right', 'Cur', 'Tra', 'D']",False,False
Heart<|im_end|>,heart,square,306407000,306407,"tensor([9.3904e-01, 4.1259e-02, 7.1697e-03, 2.1866e-03, 1.5028e-03, 1.2459e-03,
        6.6688e-04, 5.5287e-04, 4.8790e-04, 4.3057e-04, 4.0449e-04, 2.1651e-04,
        2.1651e-04, 1.9107e-04, 1.7949e-04, 1.5840e-04, 1.5840e-04, 1.4880e-04,
        1.3132e-04, 1.1589e-04])","['Heart', 'heart', 'Apple', 'P', 'He', 'V', 'Pear', 'C', 'apple', 'Round', ' Heart', 'Hour', 'App', 'B', 'Fl', 'U', 'Gold', 'T', 'he', 'O']",False,False
Triangle<|im_end|>,triangle,square,442872000,442872,"tensor([0.2716, 0.1866, 0.1283, 0.0999, 0.0606, 0.0416, 0.0368, 0.0223, 0.0197,
        0.0135, 0.0099, 0.0087, 0.0077, 0.0053, 0.0050, 0.0044, 0.0044, 0.0041,
        0.0034, 0.0032])","['Triangle', 'Py', 'G', 'Tri', 'T', 'Pag', 'P', 'Point', 'Con', 'Cur', 'C', 'D', 'S', 'py', 'tri', 'V', 'Tr', 'triangle', 'Square', 'H']",False,False
star<|im_end|>,star,square,312574000,312574,"tensor([6.5205e-01, 3.0801e-01, 9.3010e-03, 7.2436e-03, 4.9785e-03, 3.8772e-03,
        3.4216e-03, 2.3517e-03, 2.0753e-03, 8.6513e-04, 7.1722e-04, 3.8390e-04,
        3.6064e-04, 2.9898e-04, 2.4786e-04, 2.1874e-04, 1.8134e-04, 1.5034e-04,
        1.4123e-04, 1.3267e-04])","['star', 'Star', 'Square', 'square', 'oval', 'circle', 'Stars', 'Circle', 'rectangle', 'Rectangle', 'stars', 'O', 'Triangle', ' Star', 'pent', 'oct', 'triangle', 'hex', '_star', 'P']",False,False
Star<|im_end|>,star,square,51478006,51478,"tensor([3.5458e-01, 3.1291e-01, 2.4370e-01, 6.1617e-02, 1.0707e-02, 5.0578e-03,
        1.7479e-03, 1.7479e-03, 1.5425e-03, 6.8450e-04, 5.6747e-04, 4.7045e-04,
        3.0374e-04, 2.0876e-04, 1.7307e-04, 1.3479e-04, 1.2662e-04, 1.0497e-04,
        1.0497e-04, 1.0497e-04])","['Star', 'Stars', 'star', 'stars', 'Heart', 'heart', 'St', 'He', 'st', 'he', ' Stars', 'Triangle', 'Fl', 'STAR', 'P', ' Star', 'D', ' Hearts', 'Snow', 'Bear']",False,False
Heart<|im_end|>,heart,square,447070003,447070,"tensor([9.7599e-01, 1.3922e-02, 8.4440e-03, 4.2040e-04, 2.2503e-04, 1.4529e-04,
        1.3648e-04, 9.9854e-05, 9.3804e-05, 7.3055e-05, 3.0454e-05, 3.0454e-05,
        2.3717e-05, 2.2281e-05, 1.7352e-05, 1.6301e-05, 1.3514e-05, 1.2695e-05,
        1.2695e-05, 1.1203e-05])","['Heart', 'heart', 'Square', 'Rectangle', 'He', 'square', ' Heart', 'Triangle', 'Diamond', 'P', 'Rect', ' heart', 'rectangle', 'Cube', 'H', 'S', 'he', 'C', 'Clo', 'Patch']",False,False
Heart.<|im_end|>,heart,square,447090001,447090,"tensor([8.0590e-01, 8.4941e-02, 2.7576e-02, 2.1476e-02, 1.4761e-02, 1.3026e-02,
        3.0940e-03, 2.7304e-03, 2.2636e-03, 1.9976e-03, 1.7629e-03, 1.4615e-03,
        1.2116e-03, 1.1382e-03, 1.1382e-03, 1.0045e-03, 8.3273e-04, 6.4853e-04,
        5.7233e-04, 5.0508e-04])","['Heart', 'heart', 'Round', 'Tag', 'Bone', 'tag', 'oval', 'round', 'Rectangle', 'rectangle', 'O', 'Disc', 'He', 'D', 'Circle', ' Heart', 'Square', 'Dog', 'C', 'Hex']",False,False
triangle<|im_end|>,circle,square,316115002,316115,"tensor([0.1654, 0.1654, 0.1288, 0.0885, 0.0781, 0.0445, 0.0393, 0.0393, 0.0186,
        0.0164, 0.0154, 0.0144, 0.0120, 0.0106, 0.0106, 0.0082, 0.0077, 0.0073,
        0.0050, 0.0050])","['rectangle', 'triangle', 'square', 'oval', 'circle', 'hex', 'round', 'Triangle', 'diamond', 'None', 'Rectangle', 'c', 'Round', 'Square', 'oct', 'C', 'rect', 'Circle', 'O', 'G']",False,False
Heart<|im_end|>,heart,square,74714001,74714,"tensor([9.8886e-01, 7.5501e-03, 1.1578e-03, 7.9577e-04, 1.2991e-04, 9.5041e-05,
        8.9283e-05, 8.9283e-05, 7.8792e-05, 6.1363e-05, 6.1363e-05, 5.4153e-05,
        4.4894e-05, 4.2174e-05, 3.9619e-05, 3.4964e-05, 3.4964e-05, 3.2845e-05,
        2.8986e-05, 2.7230e-05])","['Heart', 'heart', 'He', 'Dragon', ' Heart', 'Fish', 'Love', 'C', 'D', 'Snake', 'P', 'T', 'Triangle', 'But', 'he', 'S', ' heart', 'H', '心', 'HE']",False,False
Triangle<|im_end|>,triangle,square,449944002,449944,"tensor([8.7335e-01, 1.0431e-01, 1.4116e-02, 2.1648e-03, 1.4879e-03, 6.2023e-04,
        4.8304e-04, 2.7523e-04, 2.5855e-04, 2.2817e-04, 1.4732e-04, 1.4732e-04,
        1.2213e-04, 1.2213e-04, 1.0778e-04, 1.0778e-04, 1.0778e-04, 9.5115e-05,
        8.9353e-05, 7.8853e-05])","['Triangle', 'triangle', 'Diamond', 'Tri', 'Equ', 'Square', 'tri', 'diamond', 'Rectangle', 'equ', '_triangle', 'Is', 'square', 'Delta', 'arrow', 'Arrow', 'P', 'rectangle', 'D', 'Rh']",False,False
Star<|im_end|>,star,square,429613002,429613,"tensor([5.4397e-01, 4.2364e-01, 1.8614e-02, 1.1290e-02, 1.0501e-03, 1.8248e-04,
        1.1068e-04, 9.7675e-05, 9.1757e-05, 6.7131e-05, 6.7131e-05, 5.2282e-05,
        4.9114e-05, 3.8250e-05, 3.1710e-05, 2.9789e-05, 2.7984e-05, 2.6289e-05,
        2.0474e-05, 1.8068e-05])","['Star', 'star', 'Square', 'square', 'Stars', ' Star', 'rectangle', 'Rectangle', 'stars', '_star', 'STAR', 'pent', 'Cube', ' star', 'hex', 'circle', 'Circle', '.star', 'Hex', 'S']",False,False
