model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
Pentagon<end_of_turn>,pentagon,square,48756000,48756,"tensor([9.9999e-01, 6.5231e-06, 1.2381e-06, 1.1850e-07, 1.6922e-08, 9.5165e-09,
        3.3899e-09, 1.1500e-09, 1.0548e-09, 5.1226e-11, 2.7108e-11, 2.5405e-11,
        1.9891e-11, 1.4435e-11, 1.2949e-11, 1.0647e-11, 4.6344e-12, 4.5963e-12,
        3.0325e-12, 2.4088e-12])","['Pent', 'Hex', 'Polygon', '**', 'Quadr', 'Diamond', 'Dec', 'Tra', 'Oct', 'Triangle', 'pent', 'Yellow', 'Here', 'Ir', 'Rh', 'P', 'X', ' pent', 'Green', 'Geometric']",False,False
Circle.<end_of_turn>,circle,square,425548003,425548,"tensor([1.0000e+00, 3.8396e-07, 2.0052e-07, 6.5383e-08, 6.4656e-08, 1.4452e-08,
        1.2092e-08, 1.1573e-08, 1.0194e-08, 7.1070e-09, 2.0374e-09, 1.8290e-09,
        8.2933e-10, 7.0329e-10, 6.1152e-10, 5.0052e-10, 4.4779e-10, 3.5383e-10,
        7.0245e-11, 6.7010e-11])","['Circle', 'Disc', 'Disk', 'Circular', 'Sun', 'Round', 'Circles', 'Here', '**', ' circle', 'Red', 'Sphere', 'Rising', ' Circle', 'O', 'circle', 'Okay', '圓', 'N', 'C']",False,False
Circle<end_of_turn>,circle,square,294574001,294574,"tensor([6.4653e-01, 3.0185e-01, 4.2514e-02, 5.5588e-03, 2.6717e-03, 6.2597e-04,
        1.2621e-04, 3.1141e-05, 1.6651e-05, 1.3359e-05, 1.2460e-05, 1.0547e-05,
        1.0177e-05, 7.2731e-06, 5.1441e-06, 2.8932e-06, 1.8676e-06, 1.8048e-06,
        1.2164e-06, 9.1807e-07])","['Circle', 'Ring', 'Tor', 'Spiral', 'Loop', 'Circular', 'T', '環', 'Ann', 'Helix', 'Ho', 'Don', 'Halo', '环', 'Ellipse', 'S', 'O', 'Bracelet', 'H', 'Hors']",False,False
Star<end_of_turn>,star,square,560969000,560969,"tensor([1.0000e+00, 2.6247e-07, 2.0841e-07, 5.5089e-08, 1.5594e-08, 1.2495e-08,
        9.1803e-09, 5.1399e-09, 4.2086e-09, 2.8586e-09, 2.4512e-09, 2.1038e-09,
        1.8171e-09, 1.7766e-09, 1.1238e-09, 8.9089e-10, 6.9276e-10, 5.9299e-10,
        5.5188e-10, 5.4644e-10])","['Star', '**', 'Starburst', 'Here', ' Star', '<start_of_image>', 'Diamond', 'Start', 'Heart', 'star', 'Flower', 'Stars', 'L', 'Pent', 'Square', 'D', 'Pl', 'B', 'Triangle', 'Circle']",False,False
Heart<end_of_turn>,heart,square,562675001,562675,"tensor([9.9946e-01, 5.3506e-04, 1.5784e-08, 8.6947e-10, 4.8070e-10, 4.7127e-10,
        1.8624e-10, 1.6437e-10, 2.7438e-11, 2.0948e-11, 2.0756e-11, 1.7911e-11,
        1.4856e-11, 1.0596e-11, 7.5563e-12, 6.4854e-12, 4.7350e-12, 4.4459e-12,
        3.2683e-12, 2.6299e-12])","['Heart', 'Hearts', ' hearts', ' Heart', 'Hear', 'heart', ' heart', ' Hearts', '**', 'Or', 'Circles', 'Ginger', 'Lo', 'Here', 'hearts', 'Herz', 'Sweet', 'Oval', 'Ornament', 'Cookie']",False,False
Heart<end_of_turn>,heart,square,170008001,170008,"tensor([1.0000e+00, 1.7003e-06, 4.4928e-07, 3.3446e-08, 2.9317e-08, 1.5315e-08,
        1.4000e-08, 1.1091e-08, 2.7701e-09, 1.2804e-09, 8.4110e-10, 2.8936e-10,
        2.7597e-10, 2.1605e-10, 8.3112e-11, 6.5849e-11, 6.2816e-11, 3.7556e-11,
        3.1626e-11, 3.1448e-11])","['Heart', 'Hearts', 'Here', 'heart', ' Heart', ' heart', '**', 'Hear', ' hearts', '<start_of_image>', '❤️', 'Shape', '<', 'Pink', 'The', 'Love', 'Valentine', 'Triangle', 'It', '�']",False,False
Star<end_of_turn>,star,square,359200003,359200,"tensor([9.6188e-01, 3.8115e-02, 3.6140e-07, 1.0720e-07, 1.8651e-08, 1.2414e-08,
        9.2033e-09, 4.5867e-09, 3.8116e-09, 3.1959e-09, 2.6183e-09, 2.2042e-09,
        1.6425e-09, 1.5524e-09, 1.1485e-09, 9.9315e-10, 9.3952e-10, 8.2159e-10,
        6.9174e-10, 6.3800e-10])","['Star', 'Stars', 'Starred', 'Starburst', 'Square', 'Super', 'Starts', '⭐', ' Star', '**', 'star', '⭐️', ' stars', 'stars', 'Start', 'Pent', '☆', ' Stars', '星', 'Stella']",False,False
Triangle<end_of_turn>,triangle,square,301769002,301769,"tensor([1.0000e+00, 1.8981e-06, 1.4595e-06, 1.3582e-06, 6.7343e-08, 6.2162e-08,
        1.4987e-08, 1.3750e-08, 7.6992e-09, 4.2353e-09, 3.2299e-09, 1.7352e-09,
        1.6731e-09, 1.0379e-09, 7.9813e-10, 3.6505e-10, 3.2900e-10, 3.0360e-10,
        2.5051e-10, 2.1188e-10])","['Triangle', 'Tri', 'Diamond', 'Ups', 'Equ', 'In', 'Tra', ' Triangle', 'Arrow', 'triangle', 'Right', 'Py', '**', 'Circle', ' triangle', 'Downward', 'Square', 'Hex', 'Cone', 'Here']",False,False
Star<end_of_turn>,star,square,564185001,564185,"tensor([9.9853e-01, 1.2299e-03, 1.2381e-04, 8.1210e-05, 1.8412e-05, 4.9195e-06,
        4.0046e-06, 8.3073e-07, 4.2991e-07, 4.2793e-07, 2.5155e-07, 1.9867e-07,
        1.0057e-07, 9.8424e-08, 9.6015e-08, 8.2730e-08, 6.7752e-08, 5.9037e-08,
        4.9633e-08, 4.1875e-08])","['Star', 'Starburst', 'Spiral', 'Flower', 'Daisy', 'Floral', 'Galaxy', 'Spider', 'Cross', 'Aster', 'Sw', 'Stars', 'Sho', 'St', 'Leaf', 'Stella', 'Bl', 'Sp', 'Start', 'Circular']",False,False
Heart<end_of_turn>,heart,square,530945000,530945,"tensor([1.0000e+00, 1.2193e-07, 1.1889e-07, 1.0926e-07, 7.4454e-08, 4.0120e-08,
        2.8206e-08, 4.5406e-09, 2.4388e-09, 6.8703e-10, 2.5116e-10, 1.7976e-10,
        1.7672e-10, 1.5230e-10, 1.1588e-10, 9.4661e-11, 9.3597e-11, 7.5401e-11,
        6.2411e-11, 5.5560e-11])","['Heart', '**', '❤️', 'heart', ' Heart', ' heart', 'Here', 'Hear', '<start_of_image>', 'Hearts', 'Love', 'Valentine', 'Shape', 'Sweet', 'Okay', 'The', '""', 'However', '\n\n', '♡']",False,False
Circles<end_of_turn>,circle,square,172475010,172475,"tensor([9.9591e-01, 2.0322e-03, 1.5447e-03, 9.2367e-05, 8.9709e-05, 7.1616e-05,
        5.3476e-05, 4.1441e-05, 3.6092e-05, 2.0415e-05, 2.0337e-05, 1.8942e-05,
        1.0527e-05, 8.8487e-06, 7.5084e-06, 5.0463e-06, 3.6211e-06, 3.4107e-06,
        2.2735e-06, 2.1160e-06])","['Circles', 'Dots', 'Circle', 'Stars', 'Hex', 'Squares', 'Rect', 'Tri', 'Diamonds', ' Circles', 'Strip', 'Triangle', 'Diamond', ' circles', 'Circular', 'Oval', 'Pol', 'circles', 'Circ', 'R']",False,False
Triangle<end_of_turn>,triangle,square,43664001,43664,"tensor([9.9985e-01, 1.5344e-04, 2.4139e-09, 2.3126e-09, 7.0559e-10, 5.7907e-10,
        2.7758e-10, 2.4654e-10, 2.3603e-10, 1.3920e-10, 7.6412e-11, 7.5149e-11,
        3.7108e-11, 2.0244e-11, 1.8883e-11, 1.8374e-11, 1.5205e-11, 1.1023e-11,
        1.0362e-11, 4.6228e-12])","['Triangle', 'Tri', '**', 'Quadr', 'Sector', ' triangular', 'triangle', 'Slice', 'Pizza', ' Triangle', 'W', 'S', 'Tra', 'Ir', ' triangle', 'Right', ' Triangular', 'Obl', 'Tr', 'C']",False,False
Triangle<end_of_turn>,triangle,square,175236002,175236,"tensor([8.3015e-01, 1.6984e-01, 5.1152e-06, 4.4367e-08, 2.6906e-08, 7.8749e-09,
        4.8400e-09, 4.8345e-09, 2.9549e-09, 2.7734e-09, 2.0748e-09, 1.3280e-09,
        1.0968e-09, 4.4544e-10, 2.8604e-10, 2.0237e-10, 1.0934e-10, 6.4732e-11,
        5.5776e-11, 4.8121e-11])","['Triangle', 'Tri', 'Quadr', 'Tra', '**', 'Right', ' triangular', 'Obl', 'Tr', 'Ir', 'Sector', 'C', 'S', 'Ob', 'W', ' Triangular', 'T', 'Cur', 'triangle', 'Rh']",False,False
Star<end_of_turn>,star,square,312574000,312574,"tensor([1.0000e+00, 2.1566e-06, 5.1991e-07, 4.3423e-07, 3.1307e-07, 2.9690e-07,
        7.8611e-08, 3.2850e-08, 1.2717e-08, 1.1680e-08, 1.0445e-08, 1.0120e-08,
        8.6325e-09, 7.3810e-09, 6.8964e-09, 6.5076e-09, 2.5702e-09, 1.7159e-09,
        1.4576e-09, 1.4489e-09])","['Star', 'Circle', 'Starburst', 'Oval', 'Sphere', 'Blue', 'Ellipse', ' Star', 'Stars', 'star', 'Ell', '**', 'Circular', 'Round', 'Diamond', 'Blob', 'Rounded', '<start_of_image>', 'Square', 'Globe']",False,False
Heart<end_of_turn>,heart,square,447070003,447070,"tensor([1.0000e+00, 8.1249e-08, 4.2901e-08, 7.0481e-09, 5.7643e-09, 1.8848e-09,
        9.0813e-10, 3.6831e-10, 2.3702e-10, 2.0860e-10, 7.1553e-11, 4.2770e-11,
        3.9011e-11, 3.6234e-11, 3.3673e-11, 3.1733e-11, 2.0633e-11, 1.4648e-11,
        8.0581e-12, 5.5343e-12])","['Heart', 'Here', '**', 'heart', ' Heart', ' heart', 'Hearts', '<start_of_image>', 'Hear', '❤️', 'Diamond', '$\\', 'Shape', 'The', 'D', 'Okay', 'T', '\n\n', 'A', 'Square']",False,False
Heart<end_of_turn>,heart,square,447090001,447090,"tensor([9.9883e-01, 1.1552e-03, 4.2892e-06, 3.2340e-06, 1.1062e-06, 6.9072e-07,
        6.8107e-07, 2.6864e-07, 1.4812e-07, 5.8959e-08, 4.0977e-08, 3.3062e-08,
        3.1454e-08, 3.1055e-08, 1.6281e-08, 1.2810e-08, 1.2298e-08, 1.0348e-08,
        8.3847e-09, 6.8486e-09])","['Heart', 'Oval', 'Round', 'Obl', 'Rounded', 'Te', 'Shield', 'Hex', 'Ell', 'Diamond', ' Oval', 'Ellipse', 'Pear', 'Dog', ' Heart', 'Circular', 'T', 'Leaf', ' heart', 'heart']",False,False
Circle<end_of_turn>,circle,square,316115002,316115,"tensor([9.3555e-01, 4.2652e-02, 1.6025e-02, 2.8123e-03, 1.7000e-03, 4.3705e-04,
        3.4076e-04, 1.7090e-04, 8.6716e-05, 7.4701e-05, 4.1859e-05, 1.7837e-05,
        1.1785e-05, 1.1318e-05, 8.8289e-06, 8.4565e-06, 7.3898e-06, 5.6255e-06,
        5.4872e-06, 3.2802e-06])","['Circle', 'Round', 'Circular', 'Triangle', 'Rounded', 'Red', 'Oval', 'Diamond', 'Sphere', 'Cur', 'Curve', 'Heart', 'Disc', 'T', 'Oct', 'Spiral', 'Square', 'Hex', 'C', 'Tri']",False,False
Heart<end_of_turn>,heart,square,74714001,74714,"tensor([1.0000e+00, 1.7972e-07, 7.6548e-08, 7.0492e-08, 4.1750e-08, 2.2474e-08,
        4.9497e-09, 1.0212e-09, 4.7391e-10, 2.5095e-10, 9.1048e-11, 7.6105e-11,
        4.4389e-11, 4.3833e-11, 4.3275e-11, 2.1436e-11, 1.8043e-11, 1.7326e-11,
        1.5861e-11, 1.5107e-11])","['Heart', 'Here', 'heart', '**', '❤️', ' Heart', ' heart', 'Hear', 'Hearts', '<start_of_image>', '♥', 'The', 'Shape', '""', '$\\', 'Red', 'Love', 'Okay', 'It', 'A']",False,False
Triangle<end_of_turn>,triangle,square,449944002,449944,"tensor([8.5740e-01, 1.4257e-01, 3.2945e-05, 3.4236e-06, 2.2955e-07, 1.6624e-07,
        9.8607e-08, 7.1547e-09, 2.5851e-09, 1.8229e-09, 1.7097e-09, 1.6034e-09,
        8.4204e-10, 7.2411e-10, 1.1862e-10, 1.1467e-10, 9.9951e-11, 9.4258e-11,
        7.0120e-11, 5.0222e-11])","['Triangle', 'Tri', 'Diamond', 'Tra', 'Rh', 'Equ', 'Hex', '**', 'Oct', 'Quadr', 'triangle', ' Triangular', ' Triangle', ' triangular', 'Is', 'Tr', 'Diagonal', 'Pent', 'Ir', 'Py']",False,False
Star<end_of_turn>,star,square,429613002,429613,"tensor([1.0000e+00, 1.4270e-07, 5.5730e-09, 4.3610e-09, 3.8641e-09, 1.3858e-09,
        7.9724e-10, 7.7360e-10, 5.0369e-10, 2.5272e-10, 1.0606e-10, 8.5322e-11,
        5.5955e-11, 3.2666e-11, 2.9665e-11, 2.4245e-11, 2.3620e-11, 9.1025e-12,
        8.8958e-12, 6.2641e-12])","['Star', 'Stars', '**', ' Star', 'Circle', 'Here', 'Start', 'Starburst', ' star', 'star', '<start_of_image>', '⭐️', 'Pent', '\n\n', 'Starred', 'Round', '⭐', 'Square', 'Sphere', 'The']",False,False
Triangle<end_of_turn>,triangle,square,581553002,581553,"tensor([9.9999e-01, 7.8218e-06, 4.2167e-06, 1.0973e-06, 3.0772e-08, 1.2833e-08,
        1.0782e-08, 8.3719e-09, 4.2951e-09, 4.1082e-09, 2.6806e-09, 2.6563e-09,
        2.6175e-09, 2.1157e-09, 1.5699e-09, 1.3572e-09, 1.1958e-09, 5.7124e-10,
        5.6165e-10, 4.7668e-10])","['Triangle', 'Arrow', 'Yield', 'Tri', 'Ups', ' Triangle', 'In', 'Diamond', 'triangle', 'Hex', 'Cross', 'Circle', 'Chevron', 'Downward', 'Right', '**', 'Y', 'Tra', 'T', 'Traffic']",False,False
Heart<end_of_turn>,heart,square,75369002,75369,"tensor([1.0000e+00, 1.9984e-08, 1.7339e-08, 1.2148e-08, 4.1636e-09, 2.0037e-09,
        4.6404e-10, 1.2753e-10, 1.2272e-10, 8.8222e-11, 8.6012e-12, 8.4725e-12,
        5.4441e-12, 5.1627e-12, 4.6631e-12, 4.5311e-12, 4.4807e-12, 3.8022e-12,
        3.1092e-12, 2.8769e-12])","['Heart', 'heart', ' Heart', '**', ' heart', 'Here', 'Hearts', '❤️', 'Hear', '<start_of_image>', 'Sweet', '""', 'The', 'Te', 'T', '-', 'Sp', 'A', 'Shape', 'D']",False,False
Star<end_of_turn>,star,square,524692000,524692,"tensor([9.9886e-01, 1.1282e-03, 7.7805e-06, 4.0845e-07, 2.1777e-07, 6.5632e-08,
        3.2498e-08, 2.3341e-08, 8.8341e-09, 7.9215e-09, 5.6100e-09, 5.0740e-09,
        4.6050e-09, 3.6678e-09, 1.5404e-09, 1.5326e-09, 1.5303e-09, 1.2711e-09,
        1.0509e-09, 6.3503e-10])","['Star', 'Stars', 'Starburst', 'Heart', 'Starts', '**', 'Flower', 'star', ' Star', 'Here', 'Hearts', 'Start', '<start_of_image>', 'Aster', 'Starred', ' star', '⭐️', 'Four', 'Diamond', 'Sho']",False,False
Star<end_of_turn>,star,square,359830001,359830,"tensor([1.0000e+00, 8.6507e-08, 3.8145e-09, 1.0281e-09, 6.8334e-10, 3.4403e-10,
        2.6291e-10, 2.5228e-10, 1.5478e-10, 8.3950e-11, 7.4656e-11, 6.1032e-11,
        5.2257e-11, 8.6843e-12, 7.9612e-12, 4.7250e-12, 4.4867e-12, 3.6263e-12,
        3.2196e-12, 3.1138e-12])","['Star', '**', 'Here', 'Pent', '<start_of_image>', 'Starburst', 'star', ' Star', '⭐️', 'Start', 'Stars', '⭐', ' star', 'Triangle', 'The', 'Diamond', 'Starts', 'Based', 'It', 'White']",False,False
Triangle<end_of_turn>,triangle,square,455952000,455952,"tensor([1.0000e+00, 7.3131e-09, 5.2704e-11, 5.7620e-12, 5.6631e-12, 4.9697e-12,
        3.7437e-13, 3.3668e-13, 2.2210e-13, 5.5816e-14, 3.4570e-14, 3.4132e-14,
        3.0080e-14, 9.7440e-15, 3.7799e-15, 2.8884e-15, 2.6389e-15, 1.9841e-15,
        1.6384e-15, 1.4588e-15])","['Triangle', 'Tri', 'triangle', '**', 'Tra', ' Triangle', 'Red', 'Equ', ' triangle', 'Hex', 'Oct', 'Ups', 'In', 'Right', 'Rh', 'Tr', 'Dec', 'Diamond', '<start_of_image>', 'Ob']",False,False
Star<end_of_turn>,star,square,403826004,403826,"tensor([1.0000e+00, 9.5195e-08, 2.7253e-08, 6.0865e-09, 6.0445e-09, 4.8306e-09,
        9.7397e-10, 6.1215e-10, 4.9280e-10, 2.3359e-10, 2.2918e-10, 2.2235e-10,
        2.1187e-10, 1.9846e-10, 1.4820e-10, 1.0670e-10, 6.5573e-11, 4.1076e-11,
        3.6254e-11, 3.3040e-11])","['Star', 'Starburst', '**', 'Here', 'Stars', 'star', 'Aster', '<start_of_image>', ' Star', 'Starts', 'Sho', '⭐', 'Pent', 'Start', 'Diamond', ' star', 'It', 'Five', 'The', 'Eight']",False,False
Circle<end_of_turn>,circle,square,250922003,250922,"tensor([9.9660e-01, 2.7339e-03, 3.9368e-04, 1.0283e-04, 4.9378e-05, 3.1883e-05,
        2.6191e-05, 2.1254e-05, 1.5631e-05, 7.7734e-06, 3.4623e-06, 2.8875e-06,
        2.1539e-06, 2.1406e-06, 1.9697e-06, 1.5526e-06, 7.4615e-07, 6.9651e-07,
        6.2994e-07, 5.9177e-07])","['Circle', 'Ring', 'Floral', 'Circles', 'Oval', 'Round', 'Circular', 'Blue', 'Spiral', 'Disk', 'Sw', 'Rim', 'Diamond', 'Geometric', 'Dots', 'Ann', 'Dot', ' circle', 'Ellipse', 'Bull']",False,False
Star<end_of_turn>,star,square,63918002,63918,"tensor([9.9987e-01, 1.2584e-04, 2.0524e-07, 4.1620e-08, 2.7359e-08, 7.2972e-09,
        3.9232e-09, 3.3510e-09, 2.2893e-09, 1.8632e-09, 1.7809e-09, 1.4213e-09,
        1.1707e-09, 1.1598e-09, 6.9422e-10, 5.3309e-10, 3.3682e-10, 3.0674e-10,
        3.0154e-10, 2.9974e-10])","['Star', 'Starburst', 'Bl', 'Aster', 'Diamond', 'Flower', 'Burst', 'Start', 'Stars', 'star', 'Chevron', 'Daisy', 'Spiral', 'Triangle', ' Star', '**', 'Galaxy', 'Hex', 'L', 'Circle']",False,False
Heart<end_of_turn>,heart,square,207289003,207289,"tensor([1.0000e+00, 2.2392e-08, 1.6129e-08, 1.2738e-08, 9.0683e-09, 9.5769e-10,
        6.2036e-10, 2.3607e-10, 4.4645e-11, 4.2874e-11, 4.0640e-11, 2.1674e-11,
        1.5776e-11, 1.3866e-11, 9.1471e-12, 8.3735e-12, 7.8215e-12, 7.1853e-12,
        6.5087e-12, 6.2295e-12])","['Heart', 'heart', ' Heart', 'Here', ' heart', 'Hear', 'Hearts', '**', 'Diamond', '<start_of_image>', 'Red', 'Star', '❤️', 'The', 'D', 'Paw', 'Dog', 'T', 'Circle', 'A']",False,False
