image_id,start,end,is_correct,steer_out,out0,P0,out1,P1,out2,P2,out3,P3
027,blue,red,True,Red<end_of_turn>,Red,0.999997615814209,Burg,1.6289324094032054e-06,Mar,6.545078576891683e-07,**,1.306020465108304e-07
028,blue,red,True,Red<end_of_turn>,Red,0.9999995231628418,**,2.1377583436787972e-07,Pink,1.724072120623532e-07,Crim,3.875484821946884e-08
029,blue,red,True,Red<end_of_turn>,Red,0.9999997615814209,**,1.7140196462150925e-07,red,1.1738459093635356e-08,Crim,2.293408130071839e-09
030,yellow,red,True,Red<end_of_turn>,Red,0.9999995231628418,**,2.9765439535367477e-07,red,1.1292515011973592e-07,Crim,1.1319487569494413e-08
031,yellow,red,False,Green<end_of_turn>,Green,0.9999468326568604,Lime,4.938693382428028e-05,Red,3.3273754524998367e-06,**,4.3944373828708194e-07
032,yellow,red,True,Red<end_of_turn>,Red,0.9999996423721313,**,2.525225681893062e-07,red,9.86353327903089e-08,▁Red,2.370942775442586e-09
033,yellow,red,True,Red<end_of_turn>,Red,0.9998843669891357,Rust,8.332369179697707e-05,Orange,1.6906227756408043e-05,Burg,1.3945092177891638e-05
034,yellow,red,True,Red<end_of_turn>,Red,0.9999996423721313,**,3.0155968033795943e-07,red,9.547486357064372e-09,Crim,3.6413601023355113e-09
035,yellow,red,True,Red<end_of_turn>,Red,0.9999995231628418,**,4.6791714680693985e-07,Crim,1.4534259129561633e-08,red,9.617266094608112e-09
036,yellow,red,True,Red<end_of_turn>,Red,0.9999998807907104,**,1.6464716168229643e-07,red,8.607752732814333e-09,Crim,3.447847340964927e-09
037,yellow,red,True,Red<end_of_turn>,Red,0.9999994039535522,**,3.385640638953191e-07,Pink,9.858754168590167e-08,Burg,6.037441835360369e-08
038,yellow,red,True,Red<end_of_turn>,Red,0.9999995231628418,**,2.917603012519976e-07,Orange,7.946156443949803e-08,Crim,2.110064656335453e-08
039,yellow,red,True,Red<end_of_turn>,Red,0.9999998807907104,**,1.3478614846462733e-07,Crim,3.717488983312478e-09,Orange,1.2291616613424594e-09
040,orange,red,True,Red<end_of_turn>,Red,0.9999997615814209,**,8.322896860590845e-08,Orange,5.964852789475117e-08,red,7.614476160711092e-09
041,orange,red,True,Red<end_of_turn>,Red,0.9996978044509888,Pink,0.0002992006775457412,**,2.1416110485006357e-06,Coral,8.36226263345452e-07
042,orange,red,True,Red<end_of_turn>,Red,0.9999997615814209,Orange,1.7720007861043996e-07,**,1.1043812264688313e-07,Crim,2.905239604444887e-09
043,orange,red,True,Red<end_of_turn>,Red,0.9999996423721313,**,2.75519624892695e-07,red,6.519820061612336e-08,Crim,2.4277250432191977e-08
044,orange,red,True,Red<end_of_turn>,Red,0.9999996423721313,**,2.964826535389875e-07,Crim,5.721892737398093e-09,red,5.5867022119571175e-09
045,orange,red,True,Red<end_of_turn>,Red,0.9995700716972351,Orange,0.0004213848733343184,B,7.947722224344034e-06,Mult,3.341928902500513e-07
046,orange,red,True,Red<end_of_turn>,Red,0.9999986886978149,Orange,9.457155556447105e-07,**,2.925212356785778e-07,red,6.6081486949087775e-09
047,orange,red,True,Red<end_of_turn>,Red,0.9838393926620483,Orange,0.016159918159246445,**,6.61638750898419e-07,Coral,4.417662324840421e-08
048,orange,red,True,Red<end_of_turn>,Red,0.999981164932251,Orange,1.848674946813844e-05,**,3.503484435896098e-07,Crim,2.0726192317965797e-08
049,orange,red,True,Red<end_of_turn>,Red,0.9999998807907104,**,1.7311705846623227e-07,red,2.2517281372813613e-09,Crim,1.3775675045124558e-09
050,purple,red,True,Red<end_of_turn>,Red,0.9999948740005493,Blue,3.4027048059215304e-06,**,1.6277291479127598e-06,Crim,3.777087442813354e-08
051,purple,red,True,Red<end_of_turn>,Red,0.9999996423721313,**,3.4829210449061065e-07,Crim,2.8336568647091553e-08,red,1.4797761238583007e-08
052,purple,red,False,Blue<end_of_turn>,Blue,0.9242820143699646,Red,0.0757109522819519,Purple,5.493311618920416e-06,**,1.439920197299216e-06
053,purple,red,True,Red<end_of_turn>,Red,0.9999980926513672,**,1.908932745209313e-06,Crim,1.0545495143787775e-08,red,9.808768020036496e-09
054,purple,red,True,Red<end_of_turn>,Red,0.9999991655349731,Pink,6.180570153446752e-07,**,2.1922546977748425e-07,Crim,1.3493981043666281e-08
055,purple,red,True,Red<end_of_turn>,Red,0.9999998807907104,**,1.4648601620592672e-07,Crim,7.456326223120868e-09,Pink,8.943304430353294e-10
056,purple,red,True,Red<end_of_turn>,Red,0.9999994039535522,**,4.793370180777856e-07,Crim,4.478608772728876e-08,red,2.093005058156905e-08
057,purple,red,True,Red<end_of_turn>,Red,0.9999997615814209,**,2.1383949899700383e-07,red,1.2954982864243902e-08,Crim,4.197532543770421e-09
058,purple,red,True,Red<end_of_turn>,Red,0.9999995231628418,Pink,2.3155803319241386e-07,**,1.570498255887287e-07,red,1.3243038665677886e-08
059,purple,red,True,Red<end_of_turn>,Red,0.9999997615814209,**,2.1129498861682805e-07,Crim,1.4378036539142158e-08,red,1.2331305754287314e-08
000,red,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,6.324075485508729e-08,Here,4.7200794384139044e-09,green,1.4149748039926635e-09
001,red,green,True,Green<end_of_turn>,Green,1.0,**,7.681960845218327e-09,Here,2.867813764240168e-09,Yellow,4.383915175321107e-10
002,red,green,True,Green<end_of_turn>,Green,0.9977828860282898,Mar,0.000978105585090816,Olive,0.0009068871149793267,Brown,0.00015396795060951263
003,red,green,True,Green<end_of_turn>,Green,0.9999997615814209,**,2.1887632328798645e-07,Lime,1.2344766986416289e-08,green,1.1091260354589849e-08
004,red,green,True,Green<end_of_turn>,Green,1.0,Pink,3.934264825034006e-08,**,2.6300090993913727e-08,Purple,9.421936564280031e-10
005,red,green,True,Green<end_of_turn>,Green,1.0,**,2.4080064164877513e-08,Here,2.052413128339481e-09,▁Green,1.0513937498402015e-09
006,red,green,True,Green<end_of_turn>,Green,0.9999994039535522,**,4.748906405893649e-07,Lime,1.1369453289944431e-07,Here,1.6771704025586587e-08
007,red,green,True,Green<end_of_turn>,Green,0.9999995231628418,**,3.3553618550286046e-07,Lime,9.324365635166032e-08,Here,1.3249758623601338e-08
008,red,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,1.3032314427618985e-07,Here,3.014524851963074e-09,Purple,1.5712702250425536e-09
009,red,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,8.51760617592845e-08,💚,6.092481630304292e-09,Here,2.2783666064896124e-09
020,blue,green,True,Green<end_of_turn>,Green,0.9999997615814209,Yellow,1.2116258574224048e-07,**,4.603166203764886e-08,Blue,1.9923890093309637e-08
021,blue,green,True,Green<end_of_turn>,Green,0.9999997615814209,**,2.3140621863149136e-07,Here,3.473976306622717e-08,Lime,2.1557164942009877e-08
022,blue,green,True,Green<end_of_turn>,Green,0.9999994039535522,**,6.342291385408316e-07,Here,9.258858568728101e-09,💚,1.9544696971962594e-09
023,blue,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,7.738848495364437e-08,Here,4.3966115192972666e-09,green,1.0360374780304937e-09
024,blue,green,True,Green<end_of_turn>,Green,0.9999985694885254,Blue,1.1168444871145766e-06,Purple,3.102619245964888e-07,**,3.0071490186855954e-08
025,blue,green,True,Green<end_of_turn>,Green,0.9800429344177246,Light,0.019402483478188515,Pale,0.0004461440839804709,Lavender,8.65632391651161e-05
026,blue,green,True,Green<end_of_turn>,Green,0.9999967813491821,Lime,1.808890715437883e-06,**,1.343684289167868e-06,Te,5.737244990200452e-08
027,blue,green,True,Green<end_of_turn>,Green,1.0,**,1.172660191173236e-08,Te,6.6416681043790504e-09,Gray,3.2544222872132877e-09
028,blue,green,True,Green<end_of_turn>,Green,1.0,**,2.3724016529058645e-08,Here,1.2053461562189227e-09,Te,4.3710404740160413e-10
029,blue,green,True,Green<end_of_turn>,Green,1.0,**,5.7675013209745885e-08,Here,4.011308618601106e-09,Lime,1.139571881303425e-09
030,yellow,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,7.264153367714243e-08,Here,8.77143424560245e-09,green,2.270592602826582e-09
031,yellow,green,True,Green<end_of_turn>,Green,0.9999991655349731,Lime,8.662568120598735e-07,**,4.5274088478208796e-08,Yellow,1.8164499904216314e-09
032,yellow,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,1.7253556450214091e-07,Lime,9.258792843525043e-09,Here,2.600061055346714e-09
033,yellow,green,True,Green<end_of_turn>,Green,0.9999865293502808,Olive,1.3393980225373525e-05,**,4.824215338317117e-08,Te,9.044329729590572e-09
034,yellow,green,True,Green<end_of_turn>,Green,1.0,**,5.605896635785257e-09,green,4.082612303779598e-10,Here,2.937859400198306e-10
035,yellow,green,True,Green<end_of_turn>,Green,1.0,**,7.500345233779626e-09,▁Green,1.3930505360360002e-10,Here,9.424808850022615e-11
036,yellow,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,6.57624852351546e-08,Lime,2.1266231442496064e-08,Here,4.222634686357196e-09
037,yellow,green,True,Green<end_of_turn>,Green,1.0,**,3.6865923647155796e-08,Lime,7.903802057285247e-09,Here,1.7910618543837131e-09
038,yellow,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,1.1094144980461351e-07,Here,2.186399727932553e-09,💚,1.927651593902624e-09
039,yellow,green,True,Green<end_of_turn>,Green,1.0,**,5.053180274217084e-08,Here,4.069956816010745e-09,Lime,6.887611592176768e-10
040,orange,green,True,Green<end_of_turn>,Green,1.0,**,9.947759060935368e-09,Here,1.0693491647728592e-09,▁Green,3.596397624150427e-10
041,orange,green,True,Green<end_of_turn>,Green,0.999692440032959,Neon,0.00022482096392195672,Pink,7.632650522282347e-05,**,6.281390142248711e-06
042,orange,green,True,Green<end_of_turn>,Green,1.0,**,1.677945782319057e-08,Lime,2.159485479324985e-09,Here,1.0802427841127837e-09
043,orange,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,7.688942105232854e-08,Here,2.4420285793524954e-09,Lime,2.0892476637612845e-09
044,orange,green,True,Green<end_of_turn>,Green,1.0,**,5.966853677819017e-09,green,6.97730900833804e-11,▁Green,5.910642114637099e-11
045,orange,green,True,Green<end_of_turn>,Green,0.9999959468841553,Mult,2.671244374141679e-06,Multicolored,1.1462701650089002e-06,Var,8.979514376505904e-08
046,orange,green,True,Green<end_of_turn>,Green,1.0,**,5.703331851236726e-08,Lime,5.496797239601392e-09,Here,1.3516292529658358e-09
047,orange,green,True,Green<end_of_turn>,Green,1.0,**,3.547268789816371e-08,Lime,2.116894570747263e-08,Here,3.989363950296365e-09
048,orange,green,False,Yellow<end_of_turn>,Yellow,0.980861485004425,Green,0.01913178153336048,Orange,5.075039553048555e-06,Gold,7.710161753493594e-07
049,orange,green,True,Green<end_of_turn>,Green,1.0,**,4.0564273717791366e-08,Here,4.314403501126662e-09,▁Green,2.484650540868216e-10
050,purple,green,True,Green<end_of_turn>,Green,0.9999994039535522,**,2.6292667598681874e-07,Blue,1.3831866851887753e-07,Here,1.230799711038344e-07
051,purple,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,6.086376203029431e-08,Here,1.2546059302565027e-08,Lime,5.689225091032313e-09
052,purple,green,True,Green<end_of_turn>,Green,0.9999957084655762,Te,2.664161002030596e-06,Blue,1.567602225804876e-06,**,1.4588585450781011e-08
053,purple,green,True,Green<end_of_turn>,Green,0.9999996423721313,**,3.1565352287543647e-07,Here,2.079785588193772e-08,Emerald,2.4797557340860976e-09
054,purple,green,True,Green<end_of_turn>,Green,1.0,**,3.577859786219051e-08,Lime,2.6365787775262106e-08,Here,4.70155248066817e-09
055,purple,green,True,Green<end_of_turn>,Green,1.0,**,4.999357816615202e-09,Here,1.3193067749384113e-09,▁Green,1.508138336436815e-10
056,purple,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,1.0842152420309503e-07,Here,3.6946992132413925e-09,<start_of_image>,1.1599838867226708e-09
057,purple,green,True,Green<end_of_turn>,Green,0.9999998807907104,**,9.600815076282743e-08,Lime,2.8188122058736553e-08,Here,5.218576681897957e-09
058,purple,green,True,Green<end_of_turn>,Green,1.0,**,1.7899017379363613e-08,Here,1.562519669207063e-09,<start_of_image>,1.466692767237987e-09
059,purple,green,True,Green<end_of_turn>,Green,1.0,**,4.689929511414448e-08,Here,6.951917264075291e-09,▁Green,9.271653444997696e-10
000,red,blue,True,Blue<end_of_turn>,Blue,1.0,**,2.990507175226753e-09,blue,1.8952053260079538e-09,▁Blue,1.7532199025893647e-09
001,red,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,3.1433275982095665e-09,**,9.64533453107208e-10,blue,4.3221104473190053e-10
002,red,blue,True,Blue<end_of_turn>,Blue,0.9999707937240601,Te,1.721316948533058e-05,Purple,1.122841513279127e-05,Burg,4.5375529111879587e-07
003,red,blue,True,Blue<end_of_turn>,Blue,0.9999998807907104,**,7.664445433874789e-08,blue,2.4060364367528564e-08,▁Blue,1.8850110805601616e-08
004,red,blue,True,Blue<end_of_turn>,Blue,0.9999997615814209,Purple,2.9005585133745626e-07,Te,1.642767921694599e-09,▁Blue,3.093223455152838e-10
005,red,blue,True,Blue<end_of_turn>,Blue,1.0,**,2.5793651659000716e-09,▁Blue,2.4573261203642005e-09,blue,5.532831415244743e-10
006,red,blue,True,Blue<end_of_turn>,Blue,1.0,**,1.3764180017972194e-08,▁Blue,5.5615707594824926e-09,Azure,2.540877730439206e-09
007,red,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,3.3793940978910086e-09,**,1.5918977247508792e-09,blue,6.615771264151249e-10
008,red,blue,True,Blue<end_of_turn>,Blue,1.0,Purple,2.834523016304047e-08,**,8.021962649706893e-09,▁Blue,8.33668134525567e-10
009,red,blue,True,Blue<end_of_turn>,Blue,1.0,**,6.559534249106491e-09,Te,3.9376106819588585e-09,▁Blue,3.059755337986303e-09
010,green,blue,True,Blue<end_of_turn>,Blue,0.8697662949562073,Te,0.13022111356258392,Tur,1.2543920092866756e-05,Cyan,4.258287233938063e-08
011,green,blue,True,Blue<end_of_turn>,Blue,1.0,Te,1.2465390497595763e-08,▁Blue,1.3356886707782678e-09,**,1.1861068793805885e-09
012,green,blue,True,Blue<end_of_turn>,Blue,0.9981524348258972,Te,0.00182724476326257,Green,2.0012834283988923e-05,Dust,1.0795033489330308e-07
013,green,blue,True,Blue<end_of_turn>,Blue,0.9999996423721313,Light,3.758185869173758e-07,Sky,2.4346331617408623e-09,Pale,2.4278534738186863e-09
014,green,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,1.2937897864162551e-08,**,2.87506352059097e-10,▁blue,5.080696280357344e-11
015,green,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,6.550732845056473e-09,**,3.112839763730335e-09,Cyan,1.974554741934753e-09
016,green,blue,True,Blue<end_of_turn>,Blue,1.0,Dual,2.2538424460094575e-09,▁Blue,1.5399919117697891e-09,Two,1.248680159271487e-09
017,green,blue,True,Blue<end_of_turn>,Blue,0.9999995231628418,Te,4.2291344470868353e-07,Blu,2.019083389370735e-08,▁Blue,1.1670322486168061e-08
018,green,blue,True,Blue<end_of_turn>,Blue,0.9999207258224487,Green,7.378171721938998e-05,Pale,2.27692976295657e-06,Light,1.2983853139303392e-06
019,green,blue,True,Blue<end_of_turn>,Blue,1.0,**,6.2701448477753274e-09,▁Blue,4.5208694565701535e-09,Te,5.6557264427326e-10
030,yellow,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,8.46364134332589e-09,blue,8.187111433244354e-09,**,4.7848542905626346e-09
031,yellow,blue,False,Green<end_of_turn>,Green,0.9999983310699463,Lime,1.4299921531346627e-06,Yellow,2.7861815965479764e-07,**,1.6376297651277127e-08
032,yellow,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,5.311060036206072e-09,blue,1.775856461883052e-09,**,1.0589692456264288e-09
033,yellow,blue,True,Blue<end_of_turn>,Blue,0.9984716773033142,Te,0.0015282983658835292,**,1.6822906401259274e-09,blue,8.82493023102171e-10
034,yellow,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,2.4359532169171416e-09,**,2.339775484472284e-09,blue,9.213163010279857e-10
035,yellow,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,4.754632687564708e-09,**,2.68879474241146e-09,blue,1.0983680631682091e-09
036,yellow,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,4.668899045157104e-09,**,3.340761889347732e-09,blue,4.690157151543417e-10
037,yellow,blue,True,Blue<end_of_turn>,Blue,0.9999998807907104,Light,5.7410286302683744e-08,Te,2.7049679829360684e-08,▁Blue,1.3407429833023343e-08
038,yellow,blue,True,Blue<end_of_turn>,Blue,1.0,Te,2.9504748866315822e-08,**,1.962704221369904e-09,▁Blue,1.2434087093282642e-09
039,yellow,blue,True,Blue<end_of_turn>,Blue,1.0,**,1.3990110403483413e-08,▁Blue,1.2097459922699727e-08,Purple,1.1701577484757308e-08
040,orange,blue,True,Blue<end_of_turn>,Blue,1.0,blue,3.1208298167939574e-09,**,2.9180244887072604e-09,▁Blue,1.4195895570168204e-09
041,orange,blue,True,Blue<end_of_turn>,Blue,0.9999997615814209,Te,2.284260176566022e-07,Tur,1.9507693238551838e-08,Neon,3.3369271790206767e-09
042,orange,blue,True,Blue<end_of_turn>,Blue,1.0,Te,5.183813378550894e-10,▁Blue,2.9098751186396044e-10,Azure,8.49338863129212e-11
043,orange,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,3.249460478471633e-09,blue,2.1364772173626534e-09,**,1.5034574696315417e-09
044,orange,blue,True,Blue<end_of_turn>,Blue,1.0,**,4.438132084061408e-09,▁Blue,2.137479970798495e-09,blue,1.3314612745674026e-09
045,orange,blue,True,Blue<end_of_turn>,Blue,1.0,Mult,7.082868513919038e-09,B,1.2838579088736424e-09,Multicolored,4.438993339572761e-10
046,orange,blue,True,Blue<end_of_turn>,Blue,1.0,**,1.5227415994800708e-09,▁Blue,1.1993469550830582e-09,blue,6.156893328501667e-10
047,orange,blue,True,Blue<end_of_turn>,Blue,0.9999998807907104,Te,1.53919458512064e-07,Tur,3.695716088714107e-08,▁Blue,7.561477666229166e-09
048,orange,blue,True,Blue<end_of_turn>,Blue,0.9999985694885254,Yellow,1.2293495501580765e-06,Te,1.669726401587468e-07,Orange,2.088991024606912e-08
049,orange,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,4.275084286575748e-09,**,4.160437327982436e-09,Te,1.4970591433183245e-09
050,purple,blue,True,Blue<end_of_turn>,Blue,1.0,**,6.608283698028572e-09,▁Blue,2.8707798360727566e-09,Azure,4.703003542161355e-10
051,purple,blue,True,Blue<end_of_turn>,Blue,1.0,**,6.472113955879877e-10,Azure,5.065874941756476e-10,▁Blue,2.828946243926822e-10
052,purple,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,2.474908500360584e-09,**,6.361403626087281e-10,blue,6.004892694200237e-10
053,purple,blue,True,Blue<end_of_turn>,Blue,1.0,**,1.8374857191361116e-08,Azure,1.2537921811883734e-09,▁Blue,8.18192513740712e-10
054,purple,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,2.33766983548378e-09,**,1.1454119874798607e-09,blue,4.4431780477083294e-10
055,purple,blue,True,Blue<end_of_turn>,Blue,1.0,**,1.1205656402779596e-09,▁Blue,6.433983901210638e-10,blue,2.8131699747468986e-10
056,purple,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,3.671755344214489e-09,**,1.3641230367511525e-09,Te,1.235649360609159e-09
057,purple,blue,True,Blue<end_of_turn>,Blue,1.0,**,1.186650000484235e-09,▁Blue,1.0595632149446033e-09,blue,1.2925009673647736e-10
058,purple,blue,True,Blue<end_of_turn>,Blue,1.0,▁Blue,8.475628199278162e-09,**,1.1087323281699923e-09,blue,2.164705220630836e-10
059,purple,blue,True,Blue<end_of_turn>,Blue,1.0,Purple,1.298238627711612e-09,▁Blue,5.582930784342466e-10,**,3.8536643320874475e-10
000,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9999994039535522,Orange,5.802500595564197e-07,yellow,4.5497269951511043e-08,**,3.521675751017028e-08
001,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9992607235908508,Orange,0.0007392089464701712,**,3.0357153235627266e-08,▁Yellow,2.472024007715845e-08
002,red,yellow,False,Orange<end_of_turn>,Orange,0.8468742370605469,Yellow,0.09710048884153366,Red,0.05576777830719948,Brown,0.00017923026462085545
003,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9999954700469971,Orange,3.236473730794387e-06,**,8.09447897154314e-07,yellow,3.515221465022478e-07
004,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9999992847442627,Pink,7.431652875311556e-07,Orange,3.411723881185935e-08,▁Yellow,1.1839322411333342e-08
005,red,yellow,True,Yellow<end_of_turn>,Yellow,1.0,**,5.0304080900787085e-08,▁Yellow,3.703690154566175e-08,yellow,2.1942383909845375e-08
006,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9999998807907104,**,7.67792087685848e-08,Orange,3.956191818588195e-08,▁Yellow,2.1090434287884818e-08
007,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9999990463256836,Orange,6.612848437725916e-07,**,7.422524106459605e-08,▁Yellow,6.313777589639358e-08
008,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9999955892562866,Orange,4.135409653827082e-06,Red,1.9623907121513184e-07,▁Yellow,3.29644151975117e-08
009,red,yellow,True,Yellow<end_of_turn>,Yellow,0.9999995231628418,Orange,4.805435764865251e-07,💛,2.410201815905566e-08,▁Yellow,2.3719298525293198e-08
010,green,yellow,True,Yellow<end_of_turn>,Yellow,0.9993593096733093,Orange,0.000640444690361619,**,2.1769643865354737e-07,Gold,2.159387690880976e-08
011,green,yellow,True,Yellow<end_of_turn>,Yellow,0.9999998807907104,**,1.1776275954389348e-07,▁Yellow,1.2317155295704652e-08,Orange,7.023353454371772e-09
012,green,yellow,True,Yellow<end_of_turn>,Yellow,0.9999200105667114,Gold,3.878998177242465e-05,O,2.2144400645629503e-05,Must,1.8981396351591684e-05
013,green,yellow,True,Yellow<end_of_turn>,Yellow,0.9999998807907104,**,6.065353375106497e-08,Pale,1.3624906536335857e-08,▁Yellow,9.75274616621391e-09
014,green,yellow,True,Yellow<end_of_turn>,Yellow,1.0,▁Yellow,4.845472290071484e-08,**,4.295356603734035e-08,yellow,1.569743446339089e-08
015,green,yellow,True,Yellow<end_of_turn>,Yellow,0.9999998807907104,**,8.140805363154868e-08,▁Yellow,3.329452979983216e-08,yellow,2.4887603089496224e-08
016,green,yellow,True,Yellow<end_of_turn>,Yellow,1.0,B,3.557146754928908e-08,**,7.3256494204088085e-09,▁Yellow,5.961052540470746e-09
017,green,yellow,True,Yellow<end_of_turn>,Yellow,0.9999910593032837,Gold,8.32083333079936e-06,O,4.463462630610593e-07,Must,1.4040195139841671e-07
018,green,yellow,True,Yellow<end_of_turn>,Yellow,1.0,Golden,1.9936209127990878e-08,▁Yellow,7.400559276504737e-09,**,1.0080499768250206e-09
019,green,yellow,True,Yellow<end_of_turn>,Yellow,1.0,**,3.4058615483445465e-08,▁Yellow,2.1885789180942083e-08,yellow,9.79966152669931e-09
020,blue,yellow,True,Yellow<end_of_turn>,Yellow,0.9999891519546509,Orange,1.0623099115036894e-05,▁Yellow,1.4981414153680817e-07,**,6.248804851338718e-08
021,blue,yellow,True,Yellow<end_of_turn>,Yellow,0.9999997615814209,Orange,1.6621341103473242e-07,**,6.842756761216151e-08,▁Yellow,4.744180159832467e-08
022,blue,yellow,True,Yellow<end_of_turn>,Yellow,0.9999994039535522,**,5.701830332327518e-07,▁Yellow,5.322051777056913e-08,yellow,2.8463752244078933e-08
023,blue,yellow,True,Yellow<end_of_turn>,Yellow,0.9999998807907104,**,6.863095336484548e-08,yellow,2.4441824564291892e-08,▁Yellow,1.05370698832985e-08
024,blue,yellow,True,Yellow<end_of_turn>,Yellow,1.0,▁Yellow,2.0444828052745834e-08,**,1.7189300649533834e-08,yellow,1.1400594246424589e-08
025,blue,yellow,True,Yellow<end_of_turn>,Yellow,1.0,▁Yellow,2.218621730776249e-08,**,1.0653919524372668e-08,yellow,7.089518305747333e-09
026,blue,yellow,True,Yellow<end_of_turn>,Yellow,0.9999998807907104,**,8.202682977298537e-08,▁Yellow,4.285127630510033e-08,yellow,1.703452845447373e-08
027,blue,yellow,True,Yellow<end_of_turn>,Yellow,0.9999997615814209,Gold,1.812687457913853e-07,▁Yellow,9.415687785008231e-09,yellow,6.774651506447071e-09
028,blue,yellow,True,Yellow<end_of_turn>,Yellow,1.0,Orange,3.143760807233775e-08,▁Yellow,3.074170962236167e-08,**,7.985537564536571e-09
029,blue,yellow,True,Yellow<end_of_turn>,Yellow,0.9999998807907104,**,8.724153133243817e-08,yellow,2.1442428277396175e-08,▁Yellow,1.510027836104655e-08
040,orange,yellow,True,Yellow<end_of_turn>,Yellow,0.999976396560669,Orange,2.3447375497198664e-05,**,7.006253355257286e-08,Gold,8.264611217612128e-09
041,orange,yellow,False,Orange<end_of_turn>,Orange,0.9982424974441528,Yellow,0.001701079891063273,Pink,4.413001806824468e-05,Neon,1.2048561075062025e-05
